,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,Y
555,No Urgent Place,Friend(s),Sunny,0.375,2PM,Coffee House,2h,Female,46,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,less1,less1,less1,never,0,0,0,1
556,No Urgent Place,Friend(s),Sunny,0.375,2PM,Carry out & Take away,1d,Female,46,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,less1,less1,less1,never,1,0,0,1
557,No Urgent Place,Alone,Sunny,0.375,10AM,Coffee House,2h,Female,46,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,less1,less1,less1,never,0,0,0,1
558,Home,Alone,Sunny,0.375,6PM,Bar,1d,Female,46,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,less1,less1,less1,never,0,0,1,0
559,Home,Alone,Sunny,0.375,6PM,Restaurant(20-50),1d,Female,46,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,less1,less1,less1,never,1,0,0,1
560,Home,Alone,Sunny,0.625,6PM,Coffee House,2h,Female,46,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,less1,less1,less1,never,0,0,0,0
561,Work,Alone,Sunny,0.375,7AM,Coffee House,2h,Female,46,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,less1,less1,less1,never,1,1,0,0
562,Work,Alone,Sunny,0.375,7AM,Bar,1d,Female,46,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,less1,less1,less1,never,1,1,0,0
563,Work,Alone,Sunny,0.625,7AM,Restaurant(20-50),1d,Female,46,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,less1,less1,less1,never,1,0,0,1
564,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,2h,Female,46,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,less1,less1,less1,never,0,0,1,0
565,Work,Alone,Sunny,0.375,7AM,Restaurant(<20),1d,Female,46,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,less1,less1,less1,never,0,0,0,1
566,Work,Alone,Sunny,0.375,7AM,Coffee House,2h,Female,46,Single,0,Bachelors degree,Arts Design Entertainment Sports & Media,$37500 - $49999,never,less1,less1,less1,never,1,0,0,0
567,No Urgent Place,Alone,Sunny,0.375,2PM,Restaurant(<20),1d,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,0,0,0,1
568,No Urgent Place,Friend(s),Sunny,0.625,10AM,Coffee House,2h,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,0,0,0,1
569,No Urgent Place,Friend(s),Sunny,0.625,10AM,Bar,1d,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,0,0,0,1
570,No Urgent Place,Friend(s),Sunny,0.625,10AM,Carry out & Take away,2h,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,1,0,0,0
571,No Urgent Place,Friend(s),Sunny,0.625,2PM,Coffee House,1d,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,0,0,0,1
572,No Urgent Place,Friend(s),Sunny,0.625,2PM,Coffee House,2h,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,1,0,0,1
573,No Urgent Place,Friend(s),Sunny,0.625,2PM,Coffee House,1d,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,1,0,0,1
574,No Urgent Place,Friend(s),Sunny,0.625,2PM,Restaurant(<20),1d,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,1,0,0,1
575,No Urgent Place,Friend(s),Sunny,0.625,6PM,Coffee House,2h,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,0,0,0,1
576,No Urgent Place,Friend(s),Sunny,0.625,6PM,Restaurant(<20),2h,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,1,0,0,0
577,No Urgent Place,Friend(s),Sunny,0.375,2PM,Coffee House,2h,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,0,0,0,1
578,No Urgent Place,Friend(s),Sunny,0.375,2PM,Carry out & Take away,1d,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,1,0,0,1
579,No Urgent Place,Alone,Sunny,0.375,10AM,Coffee House,2h,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,0,0,0,1
580,Home,Alone,Sunny,0.375,6PM,Bar,1d,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,0,0,1,1
581,Home,Alone,Sunny,0.375,6PM,Restaurant(20-50),1d,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,1,0,0,1
582,Home,Alone,Sunny,0.625,6PM,Coffee House,2h,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,0,0,0,1
583,Work,Alone,Sunny,0.375,7AM,Coffee House,2h,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,1,1,0,1
584,Work,Alone,Sunny,0.375,7AM,Bar,1d,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,1,1,0,1
585,Work,Alone,Sunny,0.625,7AM,Restaurant(20-50),1d,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,1,0,0,0
586,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,2h,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,0,0,1,0
587,Work,Alone,Sunny,0.375,7AM,Restaurant(<20),1d,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,0,0,0,1
588,Work,Alone,Sunny,0.375,7AM,Coffee House,2h,Male,31,Single,0,Some college - no degree,Sales & Related,$37500 - $49999,4~8,gt8,gt8,1~3,less1,1,0,0,1
589,No Urgent Place,Alone,Sunny,0.375,2PM,Restaurant(<20),1d,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,0,0,0,1
590,No Urgent Place,Friend(s),Sunny,0.625,10AM,Coffee House,2h,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,0,0,0,0
591,No Urgent Place,Friend(s),Sunny,0.625,10AM,Bar,1d,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,0,0,0,1
592,No Urgent Place,Friend(s),Sunny,0.625,10AM,Carry out & Take away,2h,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,1,0,0,0
593,No Urgent Place,Friend(s),Sunny,0.625,2PM,Coffee House,1d,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,0,0,0,0
594,No Urgent Place,Friend(s),Sunny,0.625,2PM,Coffee House,2h,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,1,0,0,0
595,No Urgent Place,Friend(s),Sunny,0.625,2PM,Coffee House,1d,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,1,0,0,0
596,No Urgent Place,Friend(s),Sunny,0.625,2PM,Restaurant(<20),1d,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,1,0,0,1
597,No Urgent Place,Friend(s),Sunny,0.625,6PM,Coffee House,2h,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,0,0,0,0
598,No Urgent Place,Friend(s),Sunny,0.625,6PM,Restaurant(<20),2h,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,1,0,0,1
599,No Urgent Place,Friend(s),Sunny,0.375,2PM,Coffee House,2h,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,0,0,0,0
600,No Urgent Place,Friend(s),Sunny,0.375,2PM,Carry out & Take away,1d,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,1,0,0,1
601,No Urgent Place,Alone,Sunny,0.375,10AM,Coffee House,2h,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,0,0,0,0
602,Home,Alone,Sunny,0.375,6PM,Bar,1d,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,0,0,1,1
603,Home,Alone,Sunny,0.375,6PM,Restaurant(20-50),1d,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,1,0,0,0
604,Home,Alone,Sunny,0.625,6PM,Coffee House,2h,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,0,0,0,0
605,Work,Alone,Sunny,0.375,7AM,Coffee House,2h,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,1,1,0,0
606,Work,Alone,Sunny,0.375,7AM,Bar,1d,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,1,1,0,0
607,Work,Alone,Sunny,0.625,7AM,Restaurant(20-50),1d,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,1,0,0,1
608,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,2h,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,0,0,1,1
609,Work,Alone,Sunny,0.375,7AM,Restaurant(<20),1d,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,0,0,0,1
610,Work,Alone,Sunny,0.375,7AM,Coffee House,2h,Male,26,Single,0,Bachelors degree,Office & Administrative Support,$50000 - $62499,4~8,never,4~8,1~3,less1,1,0,0,0
611,No Urgent Place,Alone,Sunny,0.375,2PM,Restaurant(<20),1d,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,0,0,0,1
612,No Urgent Place,Friend(s),Sunny,0.625,10AM,Coffee House,2h,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,0,0,0,1
613,No Urgent Place,Friend(s),Sunny,0.625,10AM,Carry out & Take away,2h,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,0,0,0
614,No Urgent Place,Friend(s),Sunny,0.625,2PM,Coffee House,2h,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,0,0,1
615,No Urgent Place,Friend(s),Sunny,0.625,2PM,Coffee House,1d,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,0,0,1
616,No Urgent Place,Friend(s),Sunny,0.625,6PM,Restaurant(<20),2h,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,0,0,1
617,No Urgent Place,Friend(s),Sunny,0.375,2PM,Carry out & Take away,1d,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,0,0,1
618,No Urgent Place,Kid(s),Sunny,0.625,10AM,Restaurant(<20),2h,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,0,0,1
619,No Urgent Place,Kid(s),Sunny,0.625,10AM,Carry out & Take away,2h,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,0,0,1
620,No Urgent Place,Kid(s),Sunny,0.625,10AM,Bar,1d,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,0,0,0
621,No Urgent Place,Kid(s),Sunny,0.625,2PM,Restaurant(<20),1d,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,0,0,0,1
622,No Urgent Place,Kid(s),Sunny,0.375,2PM,Restaurant(<20),1d,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,0,0,1
623,No Urgent Place,Kid(s),Sunny,0.375,6PM,Coffee House,2h,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,0,0,0
624,Home,Alone,Sunny,0.375,6PM,Bar,1d,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,0,0,1,0
625,Home,Alone,Sunny,0.375,6PM,Restaurant(20-50),1d,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,0,0,0
626,Home,Alone,Sunny,0.625,6PM,Coffee House,2h,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,0,0,0,1
627,Work,Alone,Sunny,0.375,7AM,Coffee House,2h,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,1,0,1
628,Work,Alone,Sunny,0.375,7AM,Bar,1d,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,1,0,0
629,Work,Alone,Sunny,0.625,7AM,Restaurant(20-50),1d,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,0,0,0
630,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,2h,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,0,0,1,0
631,Work,Alone,Sunny,0.375,7AM,Restaurant(<20),1d,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,0,0,0,1
632,Work,Alone,Sunny,0.375,7AM,Coffee House,2h,Female,21,Married partner,1,Some college - no degree,Student,$25000 - $37499,never,gt8,1~3,gt8,1~3,1,0,0,1
633,No Urgent Place,Alone,Sunny,0.375,2PM,Restaurant(<20),1d,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,0,0,0,1
634,No Urgent Place,Friend(s),Sunny,0.625,10AM,Coffee House,2h,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,0,0,0,1
635,No Urgent Place,Friend(s),Sunny,0.625,10AM,Bar,1d,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,0,0,0,1
636,No Urgent Place,Friend(s),Sunny,0.625,10AM,Carry out & Take away,2h,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,1,0,0,0
637,No Urgent Place,Friend(s),Sunny,0.625,2PM,Coffee House,1d,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,0,0,0,0
638,No Urgent Place,Friend(s),Sunny,0.625,2PM,Coffee House,2h,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,1,0,0,1
639,No Urgent Place,Friend(s),Sunny,0.625,2PM,Coffee House,1d,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,1,0,0,1
640,No Urgent Place,Friend(s),Sunny,0.625,2PM,Restaurant(<20),1d,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,1,0,0,1
641,No Urgent Place,Friend(s),Sunny,0.625,6PM,Coffee House,2h,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,0,0,0,0
642,No Urgent Place,Friend(s),Sunny,0.625,6PM,Restaurant(<20),2h,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,1,0,0,1
643,No Urgent Place,Friend(s),Sunny,0.375,2PM,Coffee House,2h,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,0,0,0,1
644,No Urgent Place,Friend(s),Sunny,0.375,2PM,Carry out & Take away,1d,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,1,0,0,1
645,No Urgent Place,Alone,Sunny,0.375,10AM,Coffee House,2h,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,0,0,0,1
646,Home,Alone,Sunny,0.375,6PM,Bar,1d,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,0,0,1,1
647,Home,Alone,Sunny,0.375,6PM,Restaurant(20-50),1d,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,1,0,0,0
648,Home,Alone,Sunny,0.625,6PM,Coffee House,2h,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,0,0,0,0
649,Work,Alone,Sunny,0.375,7AM,Coffee House,2h,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,1,1,0,0
650,Work,Alone,Sunny,0.375,7AM,Bar,1d,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,1,1,0,1
651,Work,Alone,Sunny,0.625,7AM,Restaurant(20-50),1d,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,1,0,0,1
652,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,2h,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,0,0,1,0
653,Work,Alone,Sunny,0.375,7AM,Restaurant(<20),1d,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,0,0,0,1
654,Work,Alone,Sunny,0.375,7AM,Coffee House,2h,Female,41,Single,1,Some college - no degree,Office & Administrative Support,$25000 - $37499,less1,1~3,1~3,1~3,never,1,0,0,0
655,No Urgent Place,Alone,Sunny,0.375,2PM,Restaurant(<20),1d,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,0,0,0,1
656,No Urgent Place,Friend(s),Sunny,0.625,10AM,Coffee House,2h,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,0,0,0,0
657,No Urgent Place,Friend(s),Sunny,0.625,10AM,Carry out & Take away,2h,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,1,0,0,1
658,No Urgent Place,Friend(s),Sunny,0.625,2PM,Coffee House,2h,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,1,0,0,0
659,No Urgent Place,Friend(s),Sunny,0.625,2PM,Coffee House,1d,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,1,0,0,0
660,No Urgent Place,Friend(s),Sunny,0.625,6PM,Restaurant(<20),2h,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,1,0,0,1
661,No Urgent Place,Friend(s),Sunny,0.375,2PM,Carry out & Take away,1d,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,1,0,0,1
662,No Urgent Place,Partner,Sunny,0.625,10AM,Coffee House,2h,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,0,0,0,0
663,No Urgent Place,Partner,Sunny,0.625,10AM,Restaurant(20-50),1d,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,0,0,0,1
664,No Urgent Place,Partner,Sunny,0.625,10AM,Bar,2h,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,0,0,0,1
665,No Urgent Place,Partner,Sunny,0.625,10AM,Coffee House,2h,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,1,0,0,0
666,No Urgent Place,Partner,Sunny,0.625,6PM,Restaurant(<20),2h,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,0,0,0,1
667,No Urgent Place,Partner,Sunny,0.625,6PM,Bar,1d,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,1,0,0,1
668,Home,Alone,Sunny,0.375,6PM,Bar,1d,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,0,0,1,1
669,Home,Alone,Sunny,0.375,6PM,Restaurant(20-50),1d,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,1,0,0,1
670,Home,Alone,Sunny,0.625,6PM,Coffee House,2h,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,0,0,0,0
671,Work,Alone,Sunny,0.375,7AM,Coffee House,2h,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,1,1,0,0
672,Work,Alone,Sunny,0.375,7AM,Bar,1d,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,1,1,0,1
673,Work,Alone,Sunny,0.625,7AM,Restaurant(20-50),1d,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,1,0,0,1
674,Work,Alone,Sunny,0.625,7AM,Carry out & Take away,2h,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,0,0,1,1
675,Work,Alone,Sunny,0.375,7AM,Restaurant(<20),1d,Male,31,Married partner,0,Some college - no degree,Construction & Extraction,$100000 or More,1~3,never,4~8,1~3,1~3,0,0,0,1
